chrom	start	end	num	list	R1	R2	R3	R4	R5
PfDd2_13	352953	353328	1	R2	0	1	0	0	0
PfDd2_13	353582	353993	1	R2	0	1	0	0	0
PfDd2_13	357431	357691	1	R5	0	0	0	0	1
PfDd2_13	368195	369732	1	R1	1	0	0	0	0
PfDd2_13	375068	375822	1	R2	0	1	0	0	0
PfDd2_13	376164	376649	1	R2	0	1	0	0	0
PfDd2_13	376740	377705	1	R2	0	1	0	0	0
PfDd2_13	378028	378311	1	R2	0	1	0	0	0
PfDd2_13	378747	379617	1	R2	0	1	0	0	0
PfDd2_13	386963	387221	1	R2	0	1	0	0	0
PfDd2_13	390316	390716	1	R2	0	1	0	0	0
PfDd2_13	391322	391641	1	R2	0	1	0	0	0
PfDd2_13	394918	395185	1	R2	0	1	0	0	0
PfDd2_13	395830	395851	1	R5	0	0	0	0	1
PfDd2_13	395851	396086	2	R2,R5	0	1	0	0	1
PfDd2_13	396086	396262	1	R2	0	1	0	0	0
PfDd2_13	402423	402797	1	R2	0	1	0	0	0
PfDd2_13	422885	423397	1	R2	0	1	0	0	0
PfDd2_13	429764	430059	1	R2	0	1	0	0	0
PfDd2_13	435503	436056	1	R1	1	0	0	0	0
PfDd2_13	440914	441381	1	R2	0	1	0	0	0
PfDd2_13	445227	445660	1	R2	0	1	0	0	0
PfDd2_13	457133	457616	1	R2	0	1	0	0	0
PfDd2_13	466370	466898	1	R1	1	0	0	0	0
PfDd2_13	474441	474699	1	R2	0	1	0	0	0
PfDd2_13	479902	480380	1	R1	1	0	0	0	0
PfDd2_13	482127	482268	1	R1	1	0	0	0	0
PfDd2_13	482268	482286	2	R1,R3	1	0	1	0	0
PfDd2_13	482286	482298	3	R1,R2,R3	1	1	1	0	0
PfDd2_13	482298	482548	4	R1,R2,R3,R4	1	1	1	1	0
PfDd2_13	482548	482625	3	R1,R2,R3	1	1	1	0	0
PfDd2_13	482625	482678	2	R1,R3	1	0	1	0	0
PfDd2_13	482678	482964	1	R1	1	0	0	0	0
PfDd2_13	484402	485035	1	R2	0	1	0	0	0
PfDd2_13	489074	489758	1	R2	0	1	0	0	0
PfDd2_13	492042	492426	1	R2	0	1	0	0	0
PfDd2_13	493010	493503	1	R2	0	1	0	0	0
PfDd2_13	494296	494759	1	R2	0	1	0	0	0
PfDd2_13	500266	500539	1	R2	0	1	0	0	0
PfDd2_13	500950	501306	1	R2	0	1	0	0	0
PfDd2_13	502814	503362	1	R2	0	1	0	0	0
PfDd2_13	515882	516223	1	R2	0	1	0	0	0
PfDd2_13	516579	517456	1	R2	0	1	0	0	0
PfDd2_13	520913	521920	1	R2	0	1	0	0	0
PfDd2_13	524208	524670	1	R2	0	1	0	0	0
PfDd2_13	528576	528883	1	R2	0	1	0	0	0
PfDd2_13	534382	534746	1	R2	0	1	0	0	0
PfDd2_13	537689	537946	1	R2	0	1	0	0	0
PfDd2_13	539521	539796	1	R2	0	1	0	0	0
PfDd2_13	552128	552887	1	R2	0	1	0	0	0
PfDd2_13	553297	553843	1	R2	0	1	0	0	0
PfDd2_13	563401	563815	1	R5	0	0	0	0	1
PfDd2_13	564300	565052	1	R2	0	1	0	0	0
PfDd2_13	591555	592193	1	R1	1	0	0	0	0
PfDd2_13	599073	599375	1	R1	1	0	0	0	0
PfDd2_13	608977	609410	1	R2	0	1	0	0	0
PfDd2_13	613812	614192	1	R2	0	1	0	0	0
PfDd2_13	621563	622126	1	R2	0	1	0	0	0
PfDd2_13	625600	625978	1	R2	0	1	0	0	0
PfDd2_13	631802	632100	1	R2	0	1	0	0	0
PfDd2_13	646360	646883	1	R2	0	1	0	0	0
PfDd2_13	650953	651336	1	R2	0	1	0	0	0
PfDd2_13	652794	653151	1	R2	0	1	0	0	0
PfDd2_13	653421	653841	1	R2	0	1	0	0	0
PfDd2_13	656453	656475	1	R1	1	0	0	0	0
PfDd2_13	656475	656746	2	R1,R4	1	0	0	1	0
PfDd2_13	656746	656908	1	R1	1	0	0	0	0
PfDd2_13	661578	661839	1	R5	0	0	0	0	1
PfDd2_13	666950	667288	1	R1	1	0	0	0	0
PfDd2_13	672698	673174	1	R2	0	1	0	0	0
PfDd2_13	686376	686672	1	R2	0	1	0	0	0
PfDd2_13	687233	687537	1	R4	0	0	0	1	0
PfDd2_13	705716	706083	1	R2	0	1	0	0	0
PfDd2_13	709018	709552	1	R2	0	1	0	0	0
PfDd2_13	714555	715124	1	R2	0	1	0	0	0
PfDd2_13	715505	715839	1	R2	0	1	0	0	0
PfDd2_13	720159	720588	1	R1	1	0	0	0	0
PfDd2_13	725268	725521	1	R2	0	1	0	0	0
PfDd2_13	726344	726731	1	R2	0	1	0	0	0
PfDd2_13	736256	736626	1	R5	0	0	0	0	1
PfDd2_13	736696	737294	1	R5	0	0	0	0	1
PfDd2_13	738602	739277	1	R2	0	1	0	0	0
PfDd2_13	739653	739943	1	R2	0	1	0	0	0
PfDd2_13	755712	756101	1	R5	0	0	0	0	1
PfDd2_13	759798	760448	1	R1	1	0	0	0	0
PfDd2_13	760448	760508	2	R1,R4	1	0	0	1	0
PfDd2_13	760508	760779	3	R1,R3,R4	1	0	1	1	0
PfDd2_13	760779	760794	2	R1,R3	1	0	1	0	0
PfDd2_13	760794	760898	1	R1	1	0	0	0	0
PfDd2_13	775962	776439	1	R2	0	1	0	0	0
PfDd2_13	781746	782029	1	R2	0	1	0	0	0
PfDd2_13	792491	792745	1	R2	0	1	0	0	0
PfDd2_13	797814	798139	1	R2	0	1	0	0	0
PfDd2_13	798442	798719	1	R5	0	0	0	0	1
PfDd2_13	803322	803760	1	R2	0	1	0	0	0
PfDd2_13	806318	806622	1	R2	0	1	0	0	0
PfDd2_13	824427	824799	1	R2	0	1	0	0	0
PfDd2_13	828544	828795	1	R5	0	0	0	0	1
PfDd2_13	832991	833361	1	R2	0	1	0	0	0
PfDd2_13	842717	842974	1	R5	0	0	0	0	1
PfDd2_13	843830	844370	1	R2	0	1	0	0	0
PfDd2_13	859940	860398	1	R2	0	1	0	0	0
PfDd2_13	861261	861664	1	R1	1	0	0	0	0
PfDd2_13	863127	863490	1	R2	0	1	0	0	0
PfDd2_13	865294	865673	1	R2	0	1	0	0	0
PfDd2_13	868485	868828	1	R2	0	1	0	0	0
PfDd2_13	877785	878194	1	R2	0	1	0	0	0
PfDd2_13	879449	880248	1	R2	0	1	0	0	0
PfDd2_13	884893	885537	1	R1	1	0	0	0	0
PfDd2_13	897132	897416	1	R5	0	0	0	0	1
PfDd2_13	907974	908101	1	R1	1	0	0	0	0
PfDd2_13	908101	908187	2	R1,R2	1	1	0	0	0
PfDd2_13	908187	908432	3	R1,R2,R3	1	1	1	0	0
PfDd2_13	908432	908440	2	R1,R3	1	0	1	0	0
PfDd2_13	908440	908741	1	R1	1	0	0	0	0
PfDd2_13	915381	915888	1	R2	0	1	0	0	0
PfDd2_13	917372	917701	1	R2	0	1	0	0	0
PfDd2_13	936096	936411	1	R2	0	1	0	0	0
PfDd2_13	938489	939012	1	R2	0	1	0	0	0
PfDd2_13	940181	940436	1	R2	0	1	0	0	0
PfDd2_13	945035	945294	1	R2	0	1	0	0	0
PfDd2_13	946893	947450	1	R2	0	1	0	0	0
PfDd2_13	952143	952407	1	R2	0	1	0	0	0
PfDd2_13	954173	954596	1	R2	0	1	0	0	0
PfDd2_13	955455	955841	1	R2	0	1	0	0	0
PfDd2_13	989141	989920	1	R2	0	1	0	0	0
PfDd2_13	991850	992260	1	R2	0	1	0	0	0
PfDd2_13	993631	994017	1	R1	1	0	0	0	0
PfDd2_13	994017	994031	2	R1,R2	1	1	0	0	0
PfDd2_13	994031	994279	3	R1,R2,R4	1	1	0	1	0
PfDd2_13	994279	994286	2	R1,R4	1	0	0	1	0
PfDd2_13	994286	994589	1	R1	1	0	0	0	0
PfDd2_13	998180	998448	1	R2	0	1	0	0	0
PfDd2_13	1005504	1005782	1	R2	0	1	0	0	0
PfDd2_13	1007184	1007471	1	R5	0	0	0	0	1
PfDd2_13	1009127	1009633	1	R1	1	0	0	0	0
PfDd2_13	1011329	1011396	1	R2	0	1	0	0	0
PfDd2_13	1011396	1011639	2	R1,R2	1	1	0	0	0
PfDd2_13	1011639	1012208	1	R1	1	0	0	0	0
PfDd2_13	1019152	1019693	1	R2	0	1	0	0	0
PfDd2_13	1021870	1022406	1	R2	0	1	0	0	0
PfDd2_13	1042456	1043070	1	R2	0	1	0	0	0
PfDd2_13	1047167	1047438	1	R2	0	1	0	0	0
PfDd2_13	1049708	1050045	1	R2	0	1	0	0	0
PfDd2_13	1052016	1052600	1	R1	1	0	0	0	0
PfDd2_13	1059862	1060179	1	R2	0	1	0	0	0
PfDd2_13	1063573	1064019	1	R1	1	0	0	0	0
PfDd2_13	1066520	1066880	1	R2	0	1	0	0	0
PfDd2_13	1069948	1070593	1	R2	0	1	0	0	0
PfDd2_13	1073392	1073864	1	R2	0	1	0	0	0
PfDd2_13	1078611	1078897	1	R1	1	0	0	0	0
PfDd2_13	1086129	1086922	1	R2	0	1	0	0	0
PfDd2_13	1092281	1092629	1	R2	0	1	0	0	0
PfDd2_13	1105179	1105727	1	R2	0	1	0	0	0
PfDd2_13	1113447	1113923	1	R2	0	1	0	0	0
PfDd2_13	1123347	1123927	1	R2	0	1	0	0	0
PfDd2_13	1124986	1125259	1	R2	0	1	0	0	0
PfDd2_13	1126562	1126882	1	R2	0	1	0	0	0
PfDd2_13	1128933	1129315	1	R2	0	1	0	0	0
PfDd2_13	1143572	1143946	1	R2	0	1	0	0	0
PfDd2_13	1157894	1159571	1	R2	0	1	0	0	0
PfDd2_13	1165357	1165900	1	R1	1	0	0	0	0
PfDd2_13	1166272	1166616	1	R1	1	0	0	0	0
PfDd2_13	1189511	1189789	1	R2	0	1	0	0	0
PfDd2_13	1196292	1196797	1	R2	0	1	0	0	0
PfDd2_13	1200392	1200816	1	R2	0	1	0	0	0
PfDd2_13	1201856	1202147	1	R2	0	1	0	0	0
PfDd2_13	1202542	1202971	1	R2	0	1	0	0	0
PfDd2_13	1210274	1211201	1	R1	1	0	0	0	0
PfDd2_13	1211569	1211957	1	R1	1	0	0	0	0
PfDd2_13	1217000	1217279	1	R2	0	1	0	0	0
PfDd2_13	1217933	1218349	1	R2	0	1	0	0	0
PfDd2_13	1225145	1225299	1	R1	1	0	0	0	0
PfDd2_13	1225299	1225509	2	R1,R2	1	1	0	0	0
PfDd2_13	1225509	1225747	3	R1,R2,R3	1	1	1	0	0
PfDd2_13	1225747	1225808	2	R1,R3	1	0	1	0	0
PfDd2_13	1225808	1226143	1	R1	1	0	0	0	0
PfDd2_13	1231100	1231459	1	R2	0	1	0	0	0
PfDd2_13	1242145	1242937	1	R2	0	1	0	0	0
PfDd2_13	1244639	1245389	1	R2	0	1	0	0	0
PfDd2_13	1252018	1252748	1	R2	0	1	0	0	0
PfDd2_13	1259145	1259461	1	R1	1	0	0	0	0
PfDd2_13	1264627	1265326	1	R2	0	1	0	0	0
PfDd2_13	1266567	1266916	1	R2	0	1	0	0	0
PfDd2_13	1267791	1268102	1	R2	0	1	0	0	0
PfDd2_13	1268709	1269227	1	R2	0	1	0	0	0
PfDd2_13	1269819	1270138	1	R5	0	0	0	0	1
PfDd2_13	1274668	1274979	1	R2	0	1	0	0	0
PfDd2_13	1277977	1278344	1	R2	0	1	0	0	0
PfDd2_13	1279295	1279577	1	R2	0	1	0	0	0
PfDd2_13	1293043	1293296	1	R2	0	1	0	0	0
PfDd2_13	1296269	1296820	1	R1	1	0	0	0	0
PfDd2_13	1300139	1300577	1	R2	0	1	0	0	0
PfDd2_13	1307425	1308009	1	R2	0	1	0	0	0
PfDd2_13	1323327	1323822	1	R2	0	1	0	0	0
PfDd2_13	1325946	1326199	1	R2	0	1	0	0	0
PfDd2_13	1332699	1333021	1	R2	0	1	0	0	0
PfDd2_13	1334364	1334616	1	R1	1	0	0	0	0
PfDd2_13	1342990	1343266	1	R1	1	0	0	0	0
PfDd2_13	1343386	1343841	1	R1	1	0	0	0	0
PfDd2_13	1346527	1347002	1	R2	0	1	0	0	0
PfDd2_13	1354250	1354754	1	R2	0	1	0	0	0
PfDd2_13	1363340	1364011	1	R2	0	1	0	0	0
PfDd2_13	1365481	1365732	1	R2	0	1	0	0	0
PfDd2_13	1370568	1370844	1	R5	0	0	0	0	1
PfDd2_13	1372170	1372754	1	R2	0	1	0	0	0
PfDd2_13	1374722	1375037	1	R2	0	1	0	0	0
PfDd2_13	1388038	1388470	1	R2	0	1	0	0	0
PfDd2_13	1391460	1391764	1	R2	0	1	0	0	0
PfDd2_13	1393470	1393749	1	R1	1	0	0	0	0
PfDd2_13	1400351	1400601	1	R2	0	1	0	0	0
PfDd2_13	1413454	1413930	1	R2	0	1	0	0	0
PfDd2_13	1427768	1427929	1	R1	1	0	0	0	0
PfDd2_13	1427929	1428002	2	R1,R2	1	1	0	0	0
PfDd2_13	1428002	1428276	3	R1,R2,R4	1	1	0	1	0
PfDd2_13	1428276	1428281	2	R1,R2	1	1	0	0	0
PfDd2_13	1428281	1428462	1	R1	1	0	0	0	0
PfDd2_13	1428760	1428873	1	R1	1	0	0	0	0
PfDd2_13	1428873	1429085	2	R1,R2	1	1	0	0	0
PfDd2_13	1429085	1429381	1	R2	0	1	0	0	0
PfDd2_13	1429924	1430318	1	R1	1	0	0	0	0
PfDd2_13	1432105	1432444	1	R1	1	0	0	0	0
PfDd2_13	1432444	1432510	2	R1,R3	1	0	1	0	0
PfDd2_13	1432510	1432594	3	R1,R2,R3	1	1	1	0	0
PfDd2_13	1432594	1432857	4	R1,R2,R3,R4	1	1	1	1	0
PfDd2_13	1432857	1432996	3	R1,R2,R3	1	1	1	0	0
PfDd2_13	1432996	1432999	2	R1,R2	1	1	0	0	0
PfDd2_13	1432999	1433607	1	R1	1	0	0	0	0
PfDd2_13	1439203	1439352	1	R1	1	0	0	0	0
PfDd2_13	1439352	1439404	2	R1,R2	1	1	0	0	0
PfDd2_13	1439404	1439672	3	R1,R2,R3	1	1	1	0	0
PfDd2_13	1439672	1439689	2	R1,R2	1	1	0	0	0
PfDd2_13	1439689	1439809	1	R1	1	0	0	0	0
PfDd2_13	1464347	1464666	1	R2	0	1	0	0	0
PfDd2_13	1471629	1471938	1	R5	0	0	0	0	1
PfDd2_13	1476713	1477106	1	R2	0	1	0	0	0
PfDd2_13	1477259	1477590	1	R2	0	1	0	0	0
PfDd2_13	1500086	1500694	1	R2	0	1	0	0	0
PfDd2_13	1521842	1522178	1	R2	0	1	0	0	0
PfDd2_13	1522809	1523297	1	R2	0	1	0	0	0
PfDd2_13	1523420	1523685	1	R2	0	1	0	0	0
PfDd2_13	1526523	1526783	1	R5	0	0	0	0	1
PfDd2_13	1536178	1536487	1	R1	1	0	0	0	0
PfDd2_13	1540397	1540955	1	R2	0	1	0	0	0
PfDd2_13	1551698	1552335	1	R1	1	0	0	0	0
PfDd2_13	1554735	1555113	1	R2	0	1	0	0	0
PfDd2_13	1556314	1556704	1	R2	0	1	0	0	0
PfDd2_13	1560941	1561327	1	R2	0	1	0	0	0
PfDd2_13	1569442	1569774	1	R2	0	1	0	0	0
PfDd2_13	1570283	1570778	1	R2	0	1	0	0	0
PfDd2_13	1575780	1576037	1	R1	1	0	0	0	0
PfDd2_13	1580978	1581725	1	R2	0	1	0	0	0
PfDd2_13	1587002	1587345	1	R1	1	0	0	0	0
PfDd2_13	1588581	1588610	1	R1	1	0	0	0	0
PfDd2_13	1588610	1588916	2	R1,R4	1	0	0	1	0
PfDd2_13	1588916	1588937	1	R4	0	0	0	1	0
PfDd2_13	1595429	1595747	1	R2	0	1	0	0	0
PfDd2_13	1603516	1603779	1	R2	0	1	0	0	0
PfDd2_13	1604202	1604508	1	R2	0	1	0	0	0
PfDd2_13	1605032	1605317	1	R2	0	1	0	0	0
PfDd2_13	1608247	1608597	1	R1	1	0	0	0	0
PfDd2_13	1613878	1614333	1	R2	0	1	0	0	0
PfDd2_13	1616432	1616842	1	R2	0	1	0	0	0
PfDd2_13	1619660	1620281	1	R2	0	1	0	0	0
PfDd2_13	1621389	1621656	1	R2	0	1	0	0	0
PfDd2_13	1638956	1639470	1	R2	0	1	0	0	0
PfDd2_13	1639846	1640100	1	R2	0	1	0	0	0
PfDd2_13	1645455	1645782	1	R2	0	1	0	0	0
PfDd2_13	1649832	1650764	1	R1	1	0	0	0	0
PfDd2_13	1654276	1654760	1	R2	0	1	0	0	0
PfDd2_13	1657921	1658346	1	R2	0	1	0	0	0
PfDd2_13	1661504	1661816	1	R2	0	1	0	0	0
PfDd2_13	1671161	1671436	1	R2	0	1	0	0	0
PfDd2_13	1678452	1678713	1	R1	1	0	0	0	0
PfDd2_13	1685857	1686875	1	R2	0	1	0	0	0
PfDd2_13	1687124	1687615	1	R2	0	1	0	0	0
PfDd2_13	1697165	1697501	1	R2	0	1	0	0	0
PfDd2_13	1706500	1706657	1	R1	1	0	0	0	0
PfDd2_13	1706657	1706658	2	R1,R3	1	0	1	0	0
PfDd2_13	1706658	1707156	3	R1,R2,R3	1	1	1	0	0
PfDd2_13	1707156	1707160	4	R1,R2,R3,R4	1	1	1	1	0
PfDd2_13	1707160	1707447	5	R1,R2,R3,R4,R5	1	1	1	1	1
PfDd2_13	1707447	1707498	4	R1,R2,R3,R5	1	1	1	0	1
PfDd2_13	1707498	1707504	3	R1,R2,R3	1	1	1	0	0
PfDd2_13	1707504	1707619	2	R1,R3	1	0	1	0	0
PfDd2_13	1707619	1707699	1	R1	1	0	0	0	0
PfDd2_13	1709321	1709581	1	R1	1	0	0	0	0
PfDd2_13	1709581	1709853	2	R1,R5	1	0	0	0	1
PfDd2_13	1709853	1709873	1	R1	1	0	0	0	0
PfDd2_13	1712787	1713083	1	R1	1	0	0	0	0
PfDd2_13	1713083	1713121	2	R1,R3	1	0	1	0	0
PfDd2_13	1713121	1713532	3	R1,R2,R3	1	1	1	0	0
PfDd2_13	1713532	1713565	2	R1,R3	1	0	1	0	0
PfDd2_13	1713565	1713845	1	R1	1	0	0	0	0
PfDd2_13	1713845	1714093	2	R1,R3	1	0	1	0	0
PfDd2_13	1714093	1714199	3	R1,R2,R3	1	1	1	0	0
PfDd2_13	1714199	1714318	4	R1,R2,R3,R4	1	1	1	1	0
PfDd2_13	1714318	1714427	3	R1,R2,R4	1	1	0	1	0
PfDd2_13	1714427	1714462	2	R1,R4	1	0	0	1	0
PfDd2_13	1714462	1714609	1	R1	1	0	0	0	0
PfDd2_13	1714609	1715206	2	R1,R2	1	1	0	0	0
PfDd2_13	1715206	1715362	1	R1	1	0	0	0	0
PfDd2_13	1720204	1720531	1	R2	0	1	0	0	0
PfDd2_13	1729163	1729955	1	R2	0	1	0	0	0
PfDd2_13	1736422	1737339	1	R2	0	1	0	0	0
PfDd2_13	1740520	1740846	1	R1	1	0	0	0	0
PfDd2_13	1748769	1749192	1	R2	0	1	0	0	0
PfDd2_13	1754718	1755143	1	R2	0	1	0	0	0
PfDd2_13	1759643	1759919	1	R5	0	0	0	0	1
PfDd2_13	1760728	1761031	1	R2	0	1	0	0	0
PfDd2_13	1762110	1762413	1	R2	0	1	0	0	0
PfDd2_13	1772084	1772398	1	R2	0	1	0	0	0
PfDd2_13	1772763	1773013	1	R2	0	1	0	0	0
PfDd2_13	1779418	1779726	1	R1	1	0	0	0	0
PfDd2_13	1788678	1789077	1	R2	0	1	0	0	0
PfDd2_13	1792802	1793163	1	R1	1	0	0	0	0
PfDd2_13	1793390	1793474	1	R1	1	0	0	0	0
PfDd2_13	1793474	1793751	2	R1,R3	1	0	1	0	0
PfDd2_13	1793751	1794412	1	R1	1	0	0	0	0
PfDd2_13	1798567	1799053	1	R1	1	0	0	0	0
PfDd2_13	1801320	1801875	1	R2	0	1	0	0	0
PfDd2_13	1808514	1808775	1	R2	0	1	0	0	0
PfDd2_13	1814200	1814469	1	R5	0	0	0	0	1
PfDd2_13	1816731	1817024	1	R2	0	1	0	0	0
PfDd2_13	1829428	1829738	1	R2	0	1	0	0	0
PfDd2_13	1830718	1830980	1	R2	0	1	0	0	0
PfDd2_13	1831358	1831727	1	R2	0	1	0	0	0
PfDd2_13	1832320	1832660	1	R2	0	1	0	0	0
PfDd2_13	1835222	1835476	1	R2	0	1	0	0	0
PfDd2_13	1836264	1836605	1	R1	1	0	0	0	0
PfDd2_13	1836760	1837126	1	R1	1	0	0	0	0
PfDd2_13	1867484	1867734	1	R2	0	1	0	0	0
PfDd2_13	1868000	1868897	1	R2	0	1	0	0	0
PfDd2_13	1869854	1870104	1	R2	0	1	0	0	0
PfDd2_13	1870892	1871389	1	R2	0	1	0	0	0
PfDd2_13	1872355	1873170	1	R2	0	1	0	0	0
PfDd2_13	1874850	1875335	1	R2	0	1	0	0	0
PfDd2_13	1875679	1875953	1	R2	0	1	0	0	0
PfDd2_13	1877166	1877891	1	R2	0	1	0	0	0
PfDd2_13	1880947	1881379	1	R2	0	1	0	0	0
PfDd2_13	1887422	1887730	1	R2	0	1	0	0	0
PfDd2_13	1890300	1890701	1	R2	0	1	0	0	0
PfDd2_13	1897940	1898272	1	R2	0	1	0	0	0
PfDd2_13	1899005	1899562	1	R2	0	1	0	0	0
PfDd2_13	1902032	1902327	1	R2	0	1	0	0	0
PfDd2_13	1909470	1909908	1	R2	0	1	0	0	0
PfDd2_13	1917403	1918026	1	R1	1	0	0	0	0
PfDd2_13	1921376	1921733	1	R2	0	1	0	0	0
PfDd2_13	1927035	1927616	1	R2	0	1	0	0	0
PfDd2_13	1932872	1933169	1	R2	0	1	0	0	0
PfDd2_13	1942539	1942876	1	R2	0	1	0	0	0
PfDd2_13	1942975	1943270	1	R2	0	1	0	0	0
PfDd2_13	1948748	1949691	1	R2	0	1	0	0	0
PfDd2_13	1950571	1950876	1	R2	0	1	0	0	0
PfDd2_13	1951595	1951918	1	R2	0	1	0	0	0
PfDd2_13	1952199	1952454	1	R5	0	0	0	0	1
PfDd2_13	1955216	1955782	1	R2	0	1	0	0	0
PfDd2_13	1963974	1964385	1	R1	1	0	0	0	0
PfDd2_13	1971626	1972094	1	R2	0	1	0	0	0
PfDd2_13	1984034	1984460	1	R2	0	1	0	0	0
PfDd2_13	1987499	1987832	1	R1	1	0	0	0	0
PfDd2_13	1990099	1990439	1	R2	0	1	0	0	0
PfDd2_13	1990946	1991392	1	R2	0	1	0	0	0
PfDd2_13	1996998	1997357	1	R2	0	1	0	0	0
PfDd2_13	1999982	2000471	1	R2	0	1	0	0	0
PfDd2_13	2001563	2001847	1	R2	0	1	0	0	0
PfDd2_13	2002526	2002827	1	R2	0	1	0	0	0
PfDd2_13	2005839	2006091	1	R2	0	1	0	0	0
PfDd2_13	2025718	2026091	1	R2	0	1	0	0	0
PfDd2_13	2026623	2026935	1	R2	0	1	0	0	0
PfDd2_13	2031882	2032271	1	R1	1	0	0	0	0
PfDd2_13	2045300	2045745	1	R2	0	1	0	0	0
PfDd2_13	2048622	2049274	1	R2	0	1	0	0	0
PfDd2_13	2050143	2050511	1	R2	0	1	0	0	0
PfDd2_13	2067288	2067719	1	R2	0	1	0	0	0
PfDd2_13	2068975	2069109	1	R1	1	0	0	0	0
PfDd2_13	2069109	2069475	2	R1,R3	1	0	1	0	0
PfDd2_13	2069475	2069973	1	R1	1	0	0	0	0
PfDd2_13	2081685	2082001	1	R5	0	0	0	0	1
PfDd2_13	2087198	2087526	1	R2	0	1	0	0	0
PfDd2_13	2104328	2104651	1	R2	0	1	0	0	0
PfDd2_13	2106075	2106545	1	R1	1	0	0	0	0
PfDd2_13	2116468	2116788	1	R2	0	1	0	0	0
PfDd2_13	2117192	2117632	1	R2	0	1	0	0	0
PfDd2_13	2118935	2119259	1	R2	0	1	0	0	0
PfDd2_13	2123945	2124213	1	R2	0	1	0	0	0
PfDd2_13	2126403	2126473	1	R5	0	0	0	0	1
PfDd2_13	2126473	2126653	2	R2,R5	0	1	0	0	1
PfDd2_13	2126653	2126801	1	R2	0	1	0	0	0
PfDd2_13	2129568	2130067	1	R2	0	1	0	0	0
PfDd2_13	2131037	2131524	1	R2	0	1	0	0	0
PfDd2_13	2141769	2142169	1	R2	0	1	0	0	0
PfDd2_13	2144945	2145278	1	R2	0	1	0	0	0
PfDd2_13	2146136	2147176	1	R2	0	1	0	0	0
PfDd2_13	2152153	2152433	1	R2	0	1	0	0	0
PfDd2_13	2153167	2153500	1	R2	0	1	0	0	0
PfDd2_13	2165713	2166045	1	R2	0	1	0	0	0
PfDd2_13	2174505	2174844	1	R1	1	0	0	0	0
PfDd2_13	2176769	2177157	1	R2	0	1	0	0	0
PfDd2_13	2185391	2185786	1	R5	0	0	0	0	1
PfDd2_13	2186067	2186375	1	R2	0	1	0	0	0
PfDd2_13	2206630	2206910	1	R2	0	1	0	0	0
PfDd2_13	2210865	2211123	1	R2	0	1	0	0	0
PfDd2_13	2215213	2215593	1	R2	0	1	0	0	0
PfDd2_13	2219536	2219882	1	R2	0	1	0	0	0
PfDd2_13	2225966	2226408	1	R1	1	0	0	0	0
PfDd2_13	2238433	2238781	1	R2	0	1	0	0	0
PfDd2_13	2244609	2245194	1	R1	1	0	0	0	0
PfDd2_13	2248866	2249116	1	R2	0	1	0	0	0
PfDd2_13	2250124	2250537	1	R2	0	1	0	0	0
PfDd2_13	2251208	2251531	1	R2	0	1	0	0	0
PfDd2_13	2254651	2254905	1	R2	0	1	0	0	0
PfDd2_13	2261220	2261315	1	R1	1	0	0	0	0
PfDd2_13	2261315	2261335	2	R1,R3	1	0	1	0	0
PfDd2_13	2261335	2261681	3	R1,R2,R3	1	1	1	0	0
PfDd2_13	2261681	2261800	2	R1,R3	1	0	1	0	0
PfDd2_13	2261800	2261923	1	R1	1	0	0	0	0
PfDd2_13	2273268	2273648	1	R2	0	1	0	0	0
PfDd2_13	2281446	2281867	1	R1	1	0	0	0	0
PfDd2_13	2291436	2292553	1	R2	0	1	0	0	0
PfDd2_13	2293973	2294439	1	R1	1	0	0	0	0
PfDd2_13	2296894	2297611	1	R2	0	1	0	0	0
PfDd2_13	2303049	2303542	1	R2	0	1	0	0	0
PfDd2_13	2306282	2307592	1	R2	0	1	0	0	0
PfDd2_13	2313553	2313816	1	R5	0	0	0	0	1
PfDd2_13	2335825	2336165	1	R2	0	1	0	0	0
PfDd2_13	2337533	2337992	1	R2	0	1	0	0	0
PfDd2_13	2340818	2341533	1	R1	1	0	0	0	0
PfDd2_13	2356459	2356904	1	R2	0	1	0	0	0
PfDd2_13	2369225	2369599	1	R2	0	1	0	0	0
PfDd2_13	2374023	2374324	1	R2	0	1	0	0	0
PfDd2_13	2374928	2375828	1	R2	0	1	0	0	0
PfDd2_13	2386822	2387136	1	R5	0	0	0	0	1
PfDd2_13	2392154	2392418	1	R2	0	1	0	0	0
PfDd2_13	2394796	2395230	1	R1	1	0	0	0	0
PfDd2_13	2407348	2407782	1	R1	1	0	0	0	0
PfDd2_13	2408045	2408582	1	R1	1	0	0	0	0
PfDd2_13	2412433	2412990	1	R2	0	1	0	0	0
PfDd2_13	2414107	2414510	1	R2	0	1	0	0	0
PfDd2_13	2415390	2415883	1	R2	0	1	0	0	0
PfDd2_13	2444698	2445047	1	R2	0	1	0	0	0
PfDd2_13	2448523	2449213	1	R1	1	0	0	0	0
PfDd2_13	2450204	2450633	1	R2	0	1	0	0	0
PfDd2_13	2452074	2452329	1	R2	0	1	0	0	0
PfDd2_13	2452756	2453254	1	R2	0	1	0	0	0
PfDd2_13	2463720	2464009	1	R1	1	0	0	0	0
PfDd2_13	2474107	2474653	1	R2	0	1	0	0	0
PfDd2_13	2482913	2483289	1	R1	1	0	0	0	0
PfDd2_13	2486543	2487266	1	R1	1	0	0	0	0
PfDd2_13	2487520	2488003	1	R1	1	0	0	0	0
PfDd2_13	2489197	2489845	1	R2	0	1	0	0	0
