seqid,source,type,start,stop,score,strand,phase,name,length,overlap_id,overlap_ortho_id,overlap_name,overlap_strand,left_hand_id,left_hand_ortho,left_hand_name,left_hand_dist,left_hand_strand,right_hand_id,right_hand_ortho,right_hand_name,right_hand_dist,right_hand_strand,pbm_motifs,dreme_motifs,p-value,q-value
PfDd2_09,annotation,macs2_peak,1404119,1404119,86,.,.,ap2i_r4_gfp_peak_74,1,.,.,.,,PfDd2_090041000,PF3D7_0935700,.,3050,+,PfDd2_090041100,PF3D7_0935800,.,-729,+,,,11.49582,8.62136
PfDd2_10,annotation,macs2_peak,68170,68170,39,.,.,ap2i_r4_gfp_peak_75,1,.,.,.,,PfDd2_100007000,PF3D7_1001600,.,2607,-,PfDd2_100007100,PF3D7_1001700,.,-975,-,,,6.56415,3.91067
PfDd2_10,annotation,macs2_peak,70672,70672,45,.,.,ap2i_r4_gfp_peak_76,1,.,.,.,,PfDd2_100007100,PF3D7_1001700,.,577,-,PfDd2_100007200,PF3D7_1001800,.,-2024,-,,,7.26707,4.56973
PfDd2_10,annotation,macs2_peak,279979,279979,58,.,.,ap2i_r4_gfp_peak_80,1,PfDd2_100013100,PF3D7_1007700,ApiAP2,-,PfDd2_100013000,PF3D7_1007600,.,5829,+,PfDd2_100013200,PF3D7_1007800,.,-6293,-,,,8.56494,5.80600
PfDd2_10,annotation,macs2_peak,282419,282419,177,.,.,ap2i_r4_gfp_peak_81,1,.,.,.,,PfDd2_100013100,PF3D7_1007700,ApiAP2,1648,-,PfDd2_100013200,PF3D7_1007800,.,-3853,-,,,20.89099,17.77193
PfDd2_10,annotation,macs2_peak,283308,283308,127,.,.,ap2i_r4_gfp_peak_82,1,.,.,.,,PfDd2_100013100,PF3D7_1007700,ApiAP2,2537,-,PfDd2_100013200,PF3D7_1007800,.,-2964,-,,,15.77010,12.76347
PfDd2_10,annotation,macs2_peak,284955,284955,122,.,.,ap2i_r4_gfp_peak_83,1,.,.,.,,PfDd2_100013100,PF3D7_1007700,ApiAP2,4184,-,PfDd2_100013200,PF3D7_1007800,.,-1317,-,,,15.28731,12.29222
PfDd2_10,annotation,macs2_peak,285466,285466,45,.,.,ap2i_r4_gfp_peak_84,1,.,.,.,,PfDd2_100013100,PF3D7_1007700,ApiAP2,4695,-,PfDd2_100013200,PF3D7_1007800,.,-806,-,,,7.26707,4.56973
PfDd2_10,annotation,macs2_peak,704099,704099,118,.,.,ap2i_r4_gfp_peak_85,1,.,.,.,,PfDd2_100023600,PF3D7_1018200,PPP8,775,-,PfDd2_100023700,PF3D7_1018300,.,-690,-,,,14.81012,11.82821
PfDd2_10,annotation,macs2_peak,759386,759386,111,.,.,ap2i_r4_gfp_peak_86,1,.,.,.,,PfDd2_100024700,PF3D7_1019300,.,4149,-,PfDd2_100024800,PF3D7_1019400,.,-1856,+,,,14.11754,11.15977
PfDd2_10,annotation,macs2_peak,986403,986403,71,.,.,ap2i_r4_gfp_peak_87,1,.,.,.,,PfDd2_100029300,PF3D7_1023900,CHD1,1958,-,PfDd2_100029400,PF3D7_1024000,.,-5525,+,,,9.95162,7.12618
PfDd2_10,annotation,macs2_peak,989168,989168,188,.,.,ap2i_r4_gfp_peak_88,1,.,.,.,,PfDd2_100029300,PF3D7_1023900,CHD1,4723,-,PfDd2_100029400,PF3D7_1024000,.,-2760,+,,,21.97594,18.83341
PfDd2_10,annotation,macs2_peak,1191210,1191210,232,.,.,ap2i_r4_gfp_peak_90,1,.,.,.,,PfDd2_100035000,PF3D7_1029800,.,1823,-,PfDd2_100035100,PF3D7_1029900,.,-2526,+,,,26.50389,23.23901
PfDd2_10,annotation,macs2_peak,1233099,1233099,56,.,.,ap2i_r4_gfp_peak_91,1,.,.,.,,PfDd2_100036300,PF3D7_1031100,.,1182,-,PfDd2_100036400,PF3D7_1031200,MORN1,-635,+,,,8.37594,5.61949
PfDd2_10,annotation,macs2_peak,1309934,1309934,221,.,.,ap2i_r4_gfp_peak_92,1,.,.,.,,PfDd2_100038300,PF3D7_1033100,AdoMetDC/ODC,5436,-,PfDd2_100038400,PF3D7_1033200,ETRAMP10.2,-1115,+,,,25.34446,22.11896
PfDd2_10,annotation,macs2_peak,1311637,1311637,27,.,.,ap2i_r4_gfp_peak_93,1,PfDd2_100038400,PF3D7_1033200,ETRAMP10.2,+,PfDd2_100038300,PF3D7_1033100,AdoMetDC/ODC,7139,-,PfDd2_100038500,PF3D7_1033300,.,-2289,-,,,5.24974,2.71015
PfDd2_10,annotation,macs2_peak,1369448,1369448,109,.,.,ap2i_r4_gfp_peak_94a,1,.,.,.,,PfDd2_100040300,PF3D7_1035100,.,386,+,PfDd2_100040400,.,.,-1351,+,,,13.87278,10.91679
PfDd2_10,annotation,macs2_peak,1369864,1369864,53,.,.,ap2i_r4_gfp_peak_94b,1,.,.,.,,PfDd2_100040300,PF3D7_1035100,.,802,+,PfDd2_100040400,.,.,-935,+,,,8.12808,5.38740
PfDd2_10,annotation,macs2_peak,1370371,1370371,951,.,.,ap2i_r4_gfp_peak_94c,1,.,.,.,,PfDd2_100040300,PF3D7_1035100,.,1309,+,PfDd2_100040400,.,.,-428,+,,,99.94643,95.18611
PfDd2_10,annotation,macs2_peak,1388609,1388609,417,.,.,ap2i_r4_gfp_peak_95,1,.,.,.,,PfDd2_100040800,PF3D7_1035600,H101,1961,+,PfDd2_100040900,PF3D7_1035700,DBLMSP,-648,+,,,45.53014,41.76336
PfDd2_10,annotation,macs2_peak,1526884,1526884,27,.,.,ap2i_r4_gfp_peak_96,1,PfDd2_100043500,PF3D7_1038500,.,-,PfDd2_100043400,PF3D7_1038400,Pf11-1,776,+,PfDd2_100043600,PF3D7_1038600,.,-2904,-,,,5.24974,2.71015
PfDd2_11,annotation,macs2_peak,133161,133161,71,.,.,ap2i_r4_gfp_peak_97a,1,.,.,.,,PfDd2_110008200,PF3D7_1105000,H4,611,-,PfDd2_110008300,PF3D7_1105100,H2B,-3316,+,,,9.95162,7.12618
PfDd2_11,annotation,macs2_peak,133643,133643,172,.,.,ap2i_r4_gfp_peak_97b,1,.,.,.,,PfDd2_110008200,PF3D7_1105000,H4,1093,-,PfDd2_110008300,PF3D7_1105100,H2B,-2834,+,,,20.35584,17.24839
PfDd2_11,annotation,macs2_peak,135399,135399,308,.,.,ap2i_r4_gfp_peak_98a,1,.,.,.,,PfDd2_110008200,PF3D7_1105000,H4,2849,-,PfDd2_110008300,PF3D7_1105100,H2B,-1078,+,,,34.45594,30.87208
PfDd2_11,annotation,macs2_peak,135805,135805,118,.,.,ap2i_r4_gfp_peak_98b,1,.,.,.,,PfDd2_110008200,PF3D7_1105000,H4,3255,-,PfDd2_110008300,PF3D7_1105100,H2B,-672,+,,,14.81012,11.82821
PfDd2_11,annotation,macs2_peak,250376,250376,71,.,.,ap2i_r4_gfp_peak_99,1,.,.,.,,PfDd2_110011100,PF3D7_1107800,ApiAP2,4879,-,PfDd2_110011200,PF3D7_1107900,.,-3384,-,,,9.95162,7.12618
PfDd2_11,annotation,macs2_peak,717575,717575,555,.,.,ap2i_r4_gfp_peak_100,1,.,.,.,,PfDd2_110024300,PF3D7_1121300,TKL2,1540,-,PfDd2_110024400,PF3D7_1121400,.,-1580,+,,,59.57924,55.56754
PfDd2_11,annotation,macs2_peak,962299,962299,79,.,.,ap2i_r4_gfp_peak_101,1,.,.,.,,PfDd2_110029900,PF3D7_1126700,ATG23,1136,-,PfDd2_110030000,PF3D7_1126800,.,-2730,+,,,10.77928,7.92317
PfDd2_11,annotation,macs2_peak,1032337,1032337,104,.,.,ap2i_r4_gfp_peak_102,1,.,.,.,,PfDd2_110032000,.,.,924,-,PfDd2_110032100,PF3D7_1128900,.,-1055,+,,,13.41280,10.47019
PfDd2_11,annotation,macs2_peak,1497065,1497065,141,.,.,ap2i_r4_gfp_peak_103,1,.,.,.,,PfDd2_110042500,PF3D7_1139600,.,347,+,PfDd2_110042600,PF3D7_1139700,.,-134,-,,,17.18100,14.14564
PfDd2_11,annotation,macs2_peak,1520894,1520894,142,.,.,ap2i_r4_gfp_peak_104a,1,.,.,.,,PfDd2_110043200,PF3D7_1140300,.,340,+,PfDd2_110043300,PF3D7_1140400,.,-1255,+,,,17.24965,14.20761
PfDd2_11,annotation,macs2_peak,1521150,1521150,16,.,.,ap2i_r4_gfp_peak_104b,1,.,.,.,,PfDd2_110043200,PF3D7_1140300,.,596,+,PfDd2_110043300,PF3D7_1140400,.,-999,+,,,4.06415,1.68814
PfDd2_11,annotation,macs2_peak,1711535,1711535,52,.,.,ap2i_r4_gfp_peak_105,1,.,.,.,,PfDd2_110048100,PF3D7_1145200,.,3023,-,PfDd2_110048200,PF3D7_1145300,CRIPT,-311,-,,,7.99920,5.26038
PfDd2_11,annotation,macs2_peak,1744703,1744703,35,.,.,ap2i_r4_gfp_peak_106,1,.,.,.,,PfDd2_110049300,PF3D7_1146500,LRR10,23,+,PfDd2_110049400,PF3D7_1146600,NFYB,-2778,+,,,6.22393,3.59530
PfDd2_12,annotation,macs2_peak,182556,182556,184,.,.,ap2i_r4_gfp_peak_108,1,PfDd2_120009200,PF3D7_1204300,EIF5A,-,PfDd2_120009100,PF3D7_1204200,.,1017,+,PfDd2_120009300,PF3D7_1204400,.,-2290,-,,,21.56405,18.43119
PfDd2_12,annotation,macs2_peak,248574,248574,41,.,.,ap2i_r4_gfp_peak_109,1,.,.,.,,PfDd2_120010800,PF3D7_1206000,SHLP2,728,-,PfDd2_120010900,PF3D7_1206100,.,-334,-,,,6.84693,4.18639
PfDd2_12,annotation,macs2_peak,798383,798383,199,.,.,ap2i_r4_gfp_peak_110,1,.,.,.,,PfDd2_120025100,PF3D7_1220600,.,400,+,PfDd2_120025200,PF3D7_1220700,.,-390,-,,,23.08011,19.91408
PfDd2_12,annotation,macs2_peak,798892,798892,32,.,.,ap2i_r4_gfp_peak_111,1,PfDd2_120025200,PF3D7_1220700,.,-,PfDd2_120025100,PF3D7_1220600,.,909,+,PfDd2_120025300,PF3D7_1220900,HP1,-8050,-,,,5.89137,3.29007
PfDd2_12,annotation,macs2_peak,874136,874136,321,.,.,ap2i_r4_gfp_peak_112a,1,.,.,.,,PfDd2_120026700,PF3D7_1222300,GRP94,12450,-,PfDd2_120026900,.,.,-698,-,,,35.73998,32.12862
PfDd2_12,annotation,macs2_peak,874510,874510,109,.,.,ap2i_r4_gfp_peak_112b,1,.,.,.,,PfDd2_120026700,PF3D7_1222300,GRP94,12824,-,PfDd2_120026900,.,.,-324,-,,,13.87278,10.91679
PfDd2_12,annotation,macs2_peak,880072,880072,71,.,.,ap2i_r4_gfp_peak_113,1,.,.,.,,PfDd2_120026900,.,.,3318,-,PfDd2_120027000,PF3D7_1222600,AP2-G,-2806,+,,,9.95162,7.12618
PfDd2_12,annotation,macs2_peak,893418,893418,373,.,.,ap2i_r4_gfp_peak_114,1,.,.,.,,PfDd2_120027000,PF3D7_1222600,AP2-G,3164,+,PfDd2_120027100,PF3D7_1222700,GAP45,-1190,+,,,41.06145,37.36293
PfDd2_12,annotation,macs2_peak,905838,905838,204,.,.,ap2i_r4_gfp_peak_115,1,.,.,.,,PfDd2_120027500,PF3D7_1223100,PKAr,4,-,PfDd2_120027600,PF3D7_1223200,.,-2948,+,,,23.63927,20.45957
PfDd2_12,annotation,macs2_peak,1043260,1043260,55,.,.,ap2i_r4_gfp_peak_116,1,.,.,.,,PfDd2_120031000,PF3D7_1226000,.,1212,-,PfDd2_120031100,PF3D7_1226100,HAD3,-734,+,,,8.27236,5.52984
PfDd2_12,annotation,macs2_peak,1148755,1148755,576,.,.,ap2i_r4_gfp_peak_117,1,.,.,.,,PfDd2_120033600,PF3D7_1228600,MSP9,878,-,PfDd2_120033700,PF3D7_1228700,.,-1725,+,,,61.66258,57.60167
PfDd2_12,annotation,macs2_peak,1495486,1495486,109,.,.,ap2i_r4_gfp_peak_118,1,.,.,.,,PfDd2_120040900,PF3D7_1236100,.,3479,-,PfDd2_120041000,PF3D7_1236200,.,-483,-,,,13.87278,10.91679
PfDd2_12,annotation,macs2_peak,1613122,1613122,221,.,.,ap2i_r4_gfp_peak_119,1,.,.,.,,PfDd2_120043900,PF3D7_1239100,.,2587,+,PfDd2_120044000,PF3D7_1239200,ApiAP2,-4117,+,,,25.34446,22.11896
PfDd2_12,annotation,macs2_peak,1826275,1826275,61,.,.,ap2i_r4_gfp_peak_121,1,.,.,.,,PfDd2_120048800,PF3D7_1243500,SNF7,1852,-,PfDd2_120048900,PF3D7_1243600,.,-1515,+,,,8.94048,6.16401
PfDd2_12,annotation,macs2_peak,1992347,1992347,45,.,.,ap2i_r4_gfp_peak_122,1,PfDd2_120053800,PF3D7_1248600,.,+,PfDd2_120053700,PF3D7_1248500,.,5945,-,PfDd2_120053900,PF3D7_1248700,.,-4509,+,,,7.26707,4.56973
PfDd2_13,annotation,macs2_peak,482422,482422,16,.,.,ap2i_r4_gfp_peak_124,1,.,.,.,,PfDd2_130016500,PF3D7_1310700,.,936,-,PfDd2_130016600,PF3D7_1310800,.,-1002,-,,,3.99273,1.65017
PfDd2_13,annotation,macs2_peak,656609,656609,42,.,.,ap2i_r4_gfp_peak_125,1,.,.,.,,PfDd2_130021100,PF3D7_1315200,.,1129,-,PfDd2_130021200,PF3D7_1315300,.,-695,+,,,6.93509,4.25783
PfDd2_13,annotation,macs2_peak,687325,687325,16,.,.,ap2i_r4_gfp_peak_126,1,PfDd2_130022000,PF3D7_1316100,IPK2,+,PfDd2_130021900,PF3D7_1316000,.,4031,-,PfDd2_130022100,PF3D7_1316200,.,-5244,+,,,4.03929,1.68814
PfDd2_13,annotation,macs2_peak,760608,760608,113,.,.,ap2i_r4_gfp_peak_127,1,.,.,.,,PfDd2_130023900,PF3D7_1318000,.,1342,-,PfDd2_130024000,PF3D7_1318100,.,-485,-,,,14.31391,11.35450
PfDd2_13,annotation,macs2_peak,994143,994143,59,.,.,ap2i_r4_gfp_peak_129,1,.,.,.,,PfDd2_130029500,PF3D7_1323600,.,1321,+,PfDd2_130029600,PF3D7_1323700,GAPM1,-1055,+,,,8.75966,5.98587
PfDd2_13,annotation,macs2_peak,1428164,1428164,56,.,.,ap2i_r4_gfp_peak_130,1,.,.,.,,PfDd2_130040700,PF3D7_1334800,MSRP2,2154,-,PfDd2_130040800,PF3D7_1335000,MSRP1,-219,-,,,8.37594,5.61949
PfDd2_13,annotation,macs2_peak,1432718,1432718,25,.,.,ap2i_r4_gfp_peak_131,1,.,.,.,,PfDd2_130040900,PF3D7_1335100,MSP7,535,-,PfDd2_130041000,.,.,-3310,-,,,5.02077,2.50881
PfDd2_13,annotation,macs2_peak,1588748,1588748,85,.,.,ap2i_r4_gfp_peak_132,1,PfDd2_130045000,.,.,-,PfDd2_130044900,.,.,1514,+,PfDd2_130045100,PF3D7_1339300,.,-6259,+,,,11.46974,8.59624
PfDd2_13,annotation,macs2_peak,1707320,1707320,29,.,.,ap2i_r4_gfp_peak_133,1,.,.,.,,PfDd2_130048700,PF3D7_1342900,ApiAP2,2022,-,PfDd2_130048800,PF3D7_1343000,PMT,-922,+,,,5.56660,2.99539
PfDd2_13,annotation,macs2_peak,1714410,1714410,52,.,.,ap2i_r4_gfp_peak_134,1,.,.,.,,PfDd2_130048900,PF3D7_1343100,.,2431,-,PfDd2_130049000,PF3D7_1343200,.,-1513,+,,,7.99920,5.26038
PfDd2_13,annotation,macs2_peak,2804296,2804296,172,.,.,ap2i_r4_gfp_peak_135,1,PfDd2_130076100,PF3D7_1370300,MAHRP1,+,PfDd2_130076000,.,.,5031,+,PfDd2_130076200,.,.,-11284,+,,,20.35584,17.24839
PfDd2_13,annotation,macs2_peak,2856151,2856151,71,.,.,ap2i_r4_gfp_peak_136,1,.,.,.,,PfDd2_130077200,PF3D7_1372100,GEXP04,1407,+,PfDd2_130077300,PF3D7_1372200,HRPIII,-250,-,,,9.95183,7.12638
PfDd2_14,annotation,macs2_peak,230608,230608,104,.,.,ap2i_r4_gfp_peak_137,1,.,.,.,,PfDd2_140011400,PF3D7_1406800,GAPM3,1657,-,PfDd2_140011500,PF3D7_1406900,.,-1681,+,,,13.41280,10.47019
PfDd2_14,annotation,macs2_peak,399811,399811,75,.,.,ap2i_r4_gfp_peak_138a,1,.,.,.,,PfDd2_140014900,PF3D7_1410300,.,1862,-,PfDd2_140015000,PF3D7_1410400,RAP1,-1533,+,,,10.36221,7.52125
PfDd2_14,annotation,macs2_peak,400306,400306,379,.,.,ap2i_r4_gfp_peak_138b,1,.,.,.,,PfDd2_140014900,PF3D7_1410300,.,2357,-,PfDd2_140015000,PF3D7_1410400,RAP1,-1038,+,,,41.70437,37.99202
PfDd2_14,annotation,macs2_peak,509564,509564,35,.,.,ap2i_r4_gfp_peak_139,1,.,.,.,,PfDd2_140017700,PF3D7_1413100,.,16,+,PfDd2_140017800,PF3D7_1413200,.,-859,-,,,6.22393,3.59530
PfDd2_14,annotation,macs2_peak,660579,660579,82,.,.,ap2i_r4_gfp_peak_140,1,.,.,.,,PfDd2_140021200,PF3D7_1416600,.,1756,-,PfDd2_140021300,PF3D7_1416700,.,-536,-,,,11.10064,8.24088
PfDd2_14,annotation,macs2_peak,762357,762357,54,.,.,ap2i_r4_gfp_peak_141,1,PfDd2_140023600,.,.,-,PfDd2_140023500,.,.,1253,+,PfDd2_140023700,PF3D7_1418900,DBP4,-803,-,,,8.22621,5.48440
PfDd2_14,annotation,macs2_peak,1398772,1398772,74,.,.,ap2i_r4_gfp_peak_142,1,.,.,.,,PfDd2_140039500,PF3D7_1435100,.,1676,-,PfDd2_140039600,PF3D7_1435200,.,-689,+,,,10.25127,7.42183
PfDd2_14,annotation,macs2_peak,1527718,1527718,56,.,.,ap2i_r4_gfp_peak_143,1,.,.,.,,PfDd2_140042800,.,.,1504,+,PfDd2_140042900,PF3D7_1438400,MCA2,-1125,+,,,8.37594,5.61949
PfDd2_14,annotation,macs2_peak,1659025,1659025,21,.,.,ap2i_r4_gfp_peak_144,1,PfDd2_140045600,PF3D7_1441200,.,+,PfDd2_140045500,PF3D7_1441100,.,5014,-,PfDd2_140045700,PF3D7_1441300,.,-2740,+,,,4.58742,2.14242
PfDd2_14,annotation,macs2_peak,1993077,1993077,87,.,.,ap2i_r4_gfp_peak_145a,1,.,.,.,,PfDd2_140053500,PF3D7_1449100,.,930,+,PfDd2_140053600,PF3D7_1449200,.,-1256,+,,,11.63250,8.74567
PfDd2_14,annotation,macs2_peak,1993457,1993457,79,.,.,ap2i_r4_gfp_peak_145b,1,.,.,.,,PfDd2_140053500,PF3D7_1449100,.,1310,+,PfDd2_140053600,PF3D7_1449200,.,-876,+,,,10.77928,7.92317
PfDd2_14,annotation,macs2_peak,2486083,2486083,21,.,.,ap2i_r4_gfp_peak_146,1,PfDd2_140066200,PF3D7_1461800,.,+,PfDd2_140066100,PF3D7_1461700,.,4223,-,PfDd2_140066300,PF3D7_1461900,.,-7917,+,,,4.56396,2.12226
PfDd2_14,annotation,macs2_peak,2700269,2700269,150,.,.,ap2i_r4_gfp_peak_147,1,.,.,.,,PfDd2_140070700,PF3D7_1466400,ApiAP2,4017,-,PfDd2_140070800,PF3D7_1466500,.,-3790,+,,,18.14105,15.08409
PfDd2_14,annotation,macs2_peak,2779168,2779168,203,.,.,ap2i_r4_gfp_peak_148,1,.,.,.,,PfDd2_140072400,PF3D7_1468100,.,6148,-,PfDd2_140072500,PF3D7_1468200,.,-2037,+,,,23.52406,20.35355
PfDd2_14,annotation,macs2_peak,2785464,2785464,36,.,.,ap2i_r4_gfp_peak_149,1,.,.,.,,PfDd2_140072600,PF3D7_1468300,LRR14.1,2159,+,PfDd2_140072700,PF3D7_1468400,D13,-2660,+,,,6.27737,3.64641
PfDd2_MT,annotation,macs2_peak,468,468,243,.,.,ap2i_r4_gfp_peak_150a,1,PfDd2_000011300,.,.,+,.,.,.,-1,,PfDd2_000011400,.,.,-909,+,,,27.69487,24.38254
PfDd2_MT,annotation,macs2_peak,591,591,242,.,.,ap2i_r4_gfp_peak_150b,1,PfDd2_000011300,.,.,+,.,.,.,-1,,PfDd2_000011400,.,.,-786,+,,,27.54812,24.24725
PfDd2_MT,annotation,macs2_peak,1050,1050,309,.,.,ap2i_r4_gfp_peak_150c,1,PfDd2_000011300,.,.,+,.,.,.,-1,,PfDd2_000011400,.,.,-327,+,,,34.48989,30.90574
PfDd2_MT,annotation,macs2_peak,1419,1419,246,.,.,ap2i_r4_gfp_peak_150d,1,PfDd2_000011400,.,.,+,PfDd2_000011300,.,.,262,+,PfDd2_000011500,.,.,-796,-,,,27.97540,24.65351
PfDd2_MT,annotation,macs2_peak,1891,1891,242,.,.,ap2i_r4_gfp_peak_150e,1,.,.,.,,PfDd2_000011400,.,.,311,+,PfDd2_000011500,.,.,-324,-,,,27.55986,24.25830
PfDd2_MT,annotation,macs2_peak,2031,2031,250,.,.,ap2i_r4_gfp_peak_150f,1,.,.,.,,PfDd2_000011400,.,.,451,+,PfDd2_000011500,.,.,-184,-,,,28.40532,25.05835
PfDd2_MT,annotation,macs2_peak,2515,2515,252,.,.,ap2i_r4_gfp_peak_150g,1,PfDd2_000011600,.,.,+,PfDd2_000011500,.,.,128,-,PfDd2_000011700,.,.,-721,-,,,28.63258,25.27280
PfDd2_MT,annotation,macs2_peak,2826,2826,294,.,.,ap2i_r4_gfp_peak_150h,1,PfDd2_000011600,.,.,+,PfDd2_000011500,.,.,439,-,PfDd2_000011700,.,.,-410,-,,,32.95853,29.42184
PfDd2_MT,annotation,macs2_peak,3681,3681,291,.,.,ap2i_r4_gfp_peak_150i,1,PfDd2_000011700,.,.,-,PfDd2_000011600,.,.,854,+,PfDd2_000011800,mal_mito_2,COX1,-766,+,,,32.71009,29.17833
PfDd2_MT,annotation,macs2_peak,4119,4119,253,.,.,ap2i_r4_gfp_peak_150j,1,PfDd2_000011700,.,.,-,PfDd2_000011600,.,.,1292,+,PfDd2_000011800,mal_mito_2,COX1,-328,+,,,28.75010,25.38461
PfDd2_MT,annotation,macs2_peak,4918,4918,263,.,.,ap2i_r4_gfp_peak_150k,1,PfDd2_000011800,mal_mito_2,COX1,+,PfDd2_000011700,.,.,622,-,.,.,.,-1,,,,29.78578,26.35880
PfDd2_MT,annotation,macs2_peak,5653,5653,266,.,.,ap2i_r4_gfp_peak_150l,1,PfDd2_000011800,mal_mito_2,COX1,+,PfDd2_000011700,.,.,1357,-,.,.,.,-1,,,,30.08974,26.64136
seqid,source,type,start,stop,score,strand,phase,name,length,overlap_id,overlap_ortho_id,overlap_name,overlap_strand,left_hand_id,left_hand_ortho,left_hand_name,left_hand_dist,left_hand_strand,right_hand_id,right_hand_ortho,right_hand_name,right_hand_dist,right_hand_strand,pbm_motifs,dreme_motifs,p-value,q-value
PfDd2_01,annotation,macs2_peak,92700,92700,27,.,.,ap2i_r5_gfp_peak_1,1,PfDd2_010006900,PF3D7_0103100,VPS51,-,PfDd2_010006800,PF3D7_0103000,.,1942,-,PfDd2_010007000,PF3D7_0103200,NT4,-5193,-,,,5.41460,2.74854
PfDd2_01,annotation,macs2_peak,111800,111800,24,.,.,ap2i_r5_gfp_peak_2,1,PfDd2_010007300,PF3D7_0103500,.,+,PfDd2_010007100,PF3D7_0103300,.,8252,-,PfDd2_010007400,PF3D7_0103600,.,-6679,+,,,4.99134,2.46342
PfDd2_01,annotation,macs2_peak,155471,155471,40,.,.,ap2i_r5_gfp_peak_3,1,PfDd2_010008100,.,.,+,PfDd2_010008000,.,.,13672,-,PfDd2_010008200,PF3D7_0104400,LytB,-4393,+,,,7.34679,4.07901
PfDd2_01,annotation,macs2_peak,525406,525406,13,.,.,ap2i_r5_gfp_peak_4,1,.,.,.,,PfDd2_010018000,PF3D7_0114500,.,8851,-,PfDd2_010018300,PF3D7_0114800,.,-1952,-,,,3.21220,1.31116
PfDd2_02,annotation,macs2_peak,34943,34943,24,.,.,ap2i_r5_gfp_peak_5,1,PfDd2_020005800,PF3D7_0202900,DHHC12,+,PfDd2_020005700,PF3D7_0202800,.,2464,-,PfDd2_020005900,PF3D7_0203000,ROPE,-720,-,,,4.91009,2.41990
PfDd2_02,annotation,macs2_peak,95543,95543,33,.,.,ap2i_r5_gfp_peak_6,1,PfDd2_020007500,PF3D7_0204600,.,-,PfDd2_020007400,PF3D7_0204500,AspAT,2073,-,PfDd2_020007600,PF3D7_0204700,HT,-4275,-,,,6.35959,3.37677
PfDd2_02,annotation,macs2_peak,104661,104661,34,.,.,ap2i_r5_gfp_peak_7,1,PfDd2_020007700,PF3D7_0204800,.,-,PfDd2_020007600,PF3D7_0204700,HT,3329,-,PfDd2_020007800,PF3D7_0204900,.,-611,+,,,6.50940,3.48506
PfDd2_02,annotation,macs2_peak,186615,186615,24,.,.,ap2i_r5_gfp_peak_8,1,PfDd2_020010100,PF3D7_0207300,SERA8,-,PfDd2_020010000,PF3D7_0207200,IscA1,3928,-,PfDd2_020010200,PF3D7_0207400,.,-1712,-,,,4.93453,2.43130
PfDd2_02,annotation,macs2_peak,226555,226555,24,.,.,ap2i_r5_gfp_peak_9,1,PfDd2_020010900,PF3D7_0208100,.,+,PfDd2_020010800,PF3D7_0208000,.,6852,-,PfDd2_020011000,PF3D7_0208200,KRR1,-3094,-,,,4.95296,2.43644
PfDd2_02,annotation,macs2_peak,241465,241465,47,.,.,ap2i_r5_gfp_peak_10,1,PfDd2_020011200,.,.,-,PfDd2_020011100,PF3D7_0208300,.,4595,+,PfDd2_020011300,PF3D7_0208500,ACP,-5272,+,,,8.31323,4.76691
PfDd2_02,annotation,macs2_peak,289092,289092,46,.,.,ap2i_r5_gfp_peak_11,1,PfDd2_020012400,PF3D7_0209600,.,-,PfDd2_020012300,PF3D7_0209500,.,2442,-,PfDd2_020012500,PF3D7_0209700,.,-4885,-,,,8.10631,4.61205
PfDd2_02,annotation,macs2_peak,474177,474177,30,.,.,ap2i_r5_gfp_peak_12,1,PfDd2_020016900,PF3D7_0214300,.,+,PfDd2_020016800,.,.,4748,-,PfDd2_020017000,PF3D7_0214400,.,-5894,-,,,5.80100,3.02628
PfDd2_02,annotation,macs2_peak,534002,534002,22,.,.,ap2i_r5_gfp_peak_13,1,PfDd2_020018200,PF3D7_0215500,.,+,PfDd2_020018100,PF3D7_0215400,.,3207,-,PfDd2_020018300,PF3D7_0215600,.,-2421,-,,,4.62136,2.22695
PfDd2_02,annotation,macs2_peak,741681,741681,47,.,.,ap2i_r5_gfp_peak_14,1,PfDd2_020023700,PF3D7_0221000,.,+,PfDd2_020023600,.,.,2621,-,PfDd2_020023900,PF3D7_0221200,.,-5999,+,,,8.31553,4.76822
PfDd2_03,annotation,macs2_peak,77674,77674,13,.,.,ap2i_r5_gfp_peak_15,1,PfDd2_030006700,PF3D7_0301700,.,-,PfDd2_030006600,PF3D7_0301600,GEXP21,3842,-,PfDd2_030006800,PF3D7_0301800,.,-7036,+,,,3.30801,1.36575
PfDd2_03,annotation,macs2_peak,113066,113066,40,.,.,ap2i_r5_gfp_peak_16,1,.,.,.,,PfDd2_030007400,.,.,4293,-,PfDd2_030007500,PF3D7_0302500,.,-2703,+,,,7.25341,4.00227
PfDd2_03,annotation,macs2_peak,129458,129458,24,.,.,ap2i_r5_gfp_peak_17,1,PfDd2_030007800,PF3D7_0302800,.,-,PfDd2_030007700,PF3D7_0302700,.,2086,-,PfDd2_030007900,PF3D7_0302900,.,-3046,-,,,4.91009,2.41990
PfDd2_03,annotation,macs2_peak,194149,194149,24,.,.,ap2i_r5_gfp_peak_18,1,PfDd2_030009300,PF3D7_0304300,.,+,PfDd2_030009200,PF3D7_0304200,EHD,4927,-,PfDd2_030009400,PF3D7_0304400,RPL44,-4120,+,,,4.90842,2.41984
